,podcast name,review score,review text
516,Ground Zero Media,4,"I found this show about 2 months ago. I listen almost every night.If its not live I listen to a repeat show. I always learn something new.  I would compare it to the ""Art Bell"" days of Coast to Coast. Very entertaining, informative and it always makes me think about things with a new perspective. It causes me to ""think"" and that's a good thing! 
"
517,Ground Zero Media,5,"I first found out about this show in prison and listened to it on AM 560 in Northern Connecticut and was (and still am) deeply impressed with the truthfulness and diversity of the topics that ""mainstream media"" were not covering. Mr. Lewis is a very well educated, well spoken, and isn't afraid to speak his mind regarding the truth. I thank not only Mr. Lewis, but the entire Ground Zero team for not just putting on a great show, but for being one of the few shows to actually do the research and KNOW what they're talking about. Keep up the fantastic work.
"
518,Ground Zero Media,5,"To say Ground Zero is addictive! Late night radio has a new KING, GZ is never boring. Hold onto your hat when Clyde talks politics...everyone is fair game.
"
519,Ground Zero Media,5,"love the show. keep up the good work! ill keep listing
"
520,Ground Zero Media,5,"This man and his information makes my road-time something to look forward to. I'm a delivery driver, so i'm always looking for something that can keep my interest and reliably deliver entertaining and engaging content. Somehow, Clyde manages to present informed, thoughtful information with humility and curiosity. My other go-to shows for those looking for authentic honest voices on the fringe and paranormal, I recommend Belief Hole Podcast for their research, storytelling and brotherly laughs, and The Freeman Perspective for Freeman's open-hearted esoteric authenticity and warm nature. See you all on the fringes fellow listeners!!
"
521,Ground Zero Media,5,"Finally, a show that stimulates my intellectual mind and doesn't just give me drivel.
"
522,True Crime All The Time,5,"Great Podcast. I listen to many True Crime Podcasts. This one is fantastic. Great information. I know most of the cases, but I learn so many details that I never knew about the cases I thought I knew everything about. You can tell Mike and Gibby really do a thorough investigation of the crimes they talk about. So many other podcasts sound like the hosts are just reading off the computer. This one does not. It is put together really well. I absolutely love the interaction of the hosts. The humor interjected is great. It is hard for me to wait until the next show comes out.
Great podcast guys. Keep up the good work. I would highly recommend this podcast.
"
523,True Crime All The Time,1,"Personally, I think that this is a well done podcast and one of the best from the get-go. (Some of them it takes a few episodes to get into the groove of things...) They do their homework and make it very entertaining to listen to. It makes time at work go by a lot faster! It was a sad day when I got all caught-up on the podcasts and now I have to wait for a new one to come out. It was awesome listening to them everyday! I can't get enough! (Even with their other podcast ""True Crime All The Time: Unsolved!) Thank you guys for all of the hard work that you do to bring us these stories! I, for one, truly appreciate it! :-)
"
524,True Crime All The Time,5,"A perfect mix of real true crime and dark humor.
Hosts will guide you with well-researched material, authentic tapes and recordings that will slowly flow into your mind allowing you to reach the gruesome events that took place, spicing up the stream with some inappropriately appropriate jokes making you feel more comfortable in your morbid curiosity.
Mike and Gibby are extremely outreaching and you can simply get in contact with them at any social media, they are being responsive and interactive bringing the podcast experience to more close and friendly manner than it actually is.
I love it to bits and even signed up on Patreon support, because creators deserve it. Completely recommend, but be aware: it is not for all audiences due to its nature.
"
525,True Crime All The Time,5,"I am pretty critical of podcasts. I want the hosts to sound like they really are talking to each other (and honestly, single host podcasts just always sound wooden and scripted)and I want them to sound like they have some chemistry. These guys just get it. Do they miss things about cases? Sure. If you listed to 5 podcasts about the same case, you will see difference between them. These guys are interesting to listen to, they tend not to go off on boring tangents, and frankly, they are easy to like. I have listened to a few of their past podcasts, and am now subscribed.
"
526,True Crime All The Time,5,"Mike and Gibby have such a great dynamic that has carried through their podcasts since the get-go. Often providing actual recordings from trials and confessions, the team provides real facts and tidbits to think about for each case they look at. The occasional sarcasm or Gibby's inability to pronounce certain words has me muffling my laughter at work so people don't think I've crazy. I appreciate all the work and research they put into each episode, which is A LOT and as the listener, you get immersed in the story. Highly recommended for any true crime fan!
"
527,True Crime All The Time,5,"It's amazing how much information you guys missed for the Pamela Smart case. 6 months of extreme news coverage. Request to move the trial to another country with less press coverage denied. Judge's denial of defense requests about the character of the teenagers. All three teenage boys being held in cells next to each other, with freedom to move around, giving time to corroborate stories.
Whether or not Pamela smart was guilty, you missed an awful lot. Some really important information. Also, guys, some of the joking you do during your episodes, it really makes them feel sloppy.
"
528,True Crime All The Time,5,"Georgia & Karen turned me on to you guys keep up the Great work! I have just started loved the BTK episodes, I listed at work & makes my day go by fast, I am so glad I have many more to listen to! I will def spread the word!
"
529,True Crime All The Time,1,"I downloaded this podcast a few weeks ago but have stopped listening to them. I am sure they are really nice guys but it feels like they are trying to copy True Crime Garage which has been on air since 2015. The banter between them is not especially funny; the continued foreign accents when reading out the names of supporters is a little boring now and it seems to be a one man show with one of the hosts taking precedence over the other.The other hosts ""Gibby"" (or something) does not really contribute that much. Shame really as I was really hoping fore something different.
"
530,How Did This Get Made?,4,"The show makes me laugh at some of the worst movies ever made. It's like trash talking an awful movie with friends (if your friends were sharp witted professional comedians). The hosts are not afraid to get technical and share information about the making of the movie; some technical, some anecdotal. This provides insight to the final product that I wouldn't have otherwise known. My only issue with the show is that Paul Sheer refers dim-witted and awkward characters as ""on the spectrum"". For me, this is really offensive in a show that's so consistently funny without being mean spirited. They lost a star for that only.
"
531,How Did This Get Made?,1,"How Did This Get Made? is absolutely in my top 5 favorite podcasts of any genre and definitely THE gold standard for a movie podcast! The hosts are witty, insightful and hilarious and they always have great guests!! My only complaint is the frequency with which new episodes are released but I know it takes time to produce such a high-quality podcast and I would never want that to be compromised!! Keep up the great work!!
"
532,How Did This Get Made?,4,"One of my all-time favorite podcasts! I love bad movies and Paul, Jason, June, and their hilarious array of guests hit the nail on the head every time. Their Battlefield Earth, Howard The Duck, and Sleepaway Camp episodes are some of my favorites. Keep these episodes coming!
"
533,How Did This Get Made?,5,"So glad they're back on a regular schedule. If you're looking for laughs, you can't really do better than Paul Scheer (joined as always by June Diane Raphael and Jason Mantzoukas). I have seen very few of the movies that they discuss, but that doesn't diminish the hilarity in the least. Personal favorite episodes: ""88 Minutes"", ""Barb Wire"", ""Gymkata"", ""Double Team"" and ""No Holds Barred"".
"
534,How Did This Get Made?,5,"This show mixes it up: regulars, guests, Amazon reviews, different genres (although I haven't heard them take on religious films yet). They try to make sense of the sometimes crazy worlds of films -- it's not just an endless string of slams. My taste in humour is on the extreme side, so Jason M. is my favourite; I'd prefer sharper takes at times, though that might alienate part of their present audience. Although the language is not censored, sometimes the content is PG.
"
535,How Did This Get Made?,5,"Great podcast, but all the old episodes are now behind a paywall.
"
536,How Did This Get Made?,4,"I started listening to the episodes of this show based on which episodes talked about movies I had seen.  Apparently I need to devote more time to watching bad movies, but these podcasts are so funny it doesn't even matter if you've seen the movie or not.  I didn't expect to enjoy this podcast this much.  
"
537,How Did This Get Made?,1,"In a sea of thousands of podcasts it's hard to fine ones that are simultaneously engaging, informative, and hilarious. How Did This Get Made? is one of those podcasts. Lovers of film and comedy will likely enjoy the hosts' irreverent and analytic takes on some really awful (in a good way) movies. Very highly recommended. 
"
538,The APsolute RecAP: Biology Edition,4,"Great way to review and prepare for the AP bio exam.
"
539,Sasquatch Chronicles,5,"Finally! A sasquatch podcast that is worth listening to. I had stopped listening to BF shows a while ago as I was sick of hearing stories about hairy peace and love forest hippies. I came across this show and almost skipped past it. I am so glad I gave it a chance, it is such a pleasure to listen to a show that is open to the most plausible bigfoot explanation; if it is out there it is a wild animal and should be treated as such and you should proceed with the same caution you would give a bear, mountain lion or any other potentially dangerous animal.
"
540,Sasquatch Chronicles,5,"I stumbled across the chronicles a while ago back. It was the Honobia show. (EPIC) and made a point to not miss another. Wes,Will and Woody are perfect because their personalities don't dominate the show, they illuminate it. Maybe it was just dumb luck they got together or fate. What ever the case we are lucky, This is an almost taboo subject that most folks wouldn't give the time of day so how, or why is Sasquatch Chronicles still rolling? it's the guys ability to convince witnesses to go back to that time or place when life changed for them, and take us along. Perfect way to end the week.
"
541,Sasquatch Chronicles,5,"I'm curious about what Mr. Black has to say on the whole cover up situation. Maybe you could have a show talking more about that if you are thinking of subject matter to discuss. I think if a cover up is going on(most likely the case), it's because there is something extremely important that is kept from the public and this subject would blow it wide open. Imagine the questions that would be brought up, questions we don't even know to ask at this point. Those questions are what I think about.. The ones we don't even know to ask, just yet.
"
542,Sasquatch Chronicles,5,"Somehow I was lucky enough to stumble across these guys on their 2nd show and I was hooked. After a possible Bigfoot encounter I had several years ago on the Hoh River, I became obsessed with finding out everything I could about Sasquatch. My major in College was Cultural Anthropology so I had a bit of a knowledge base to start from. This show- hands down - has provided more relevant, informational and educational content than ALL the other shows/sites out there combined. If that's not enough - the entertainment factor is off the charts. AWESOME STUFF.
"
543,Sasquatch Chronicles,5,"As a child I remember watching Arthur C Clarks t v shows, I was transfixed with the one on Bigfoot, these shows always made me question everything I saw and heard, as I don't live in America( I live in the North East of England) a can only imagine what its like to live in a country with swaives of forest nearly the size of my country, this is a fantastic radio show, I only wish I lived in America, so I could join you lads on your expedition, keep up the good work on this informative and insightful piece of radio.
"
544,Sasquatch Chronicles,5,"The show is great...it allows people to tell their experiences exactly as they happened and it is not colored with the poking of fun and disbelief that usually comes with the territory of bigfoot. I remember my mom used to tell me about the boogie (booger) man ( she was from the south) and all this time I thought it was something she made up to scare us...because I had no reference point... now I find out the boogie man is real!!.. Keep up the good work, keep bringing peole to talk about their real experiences.. it can only help
"
545,Sasquatch Chronicles,4,"It appears to me that the Sasquatch Cronicles Crew has stumbled upon some truth some others don't want us to know about. Having a place to explain your own encounter without feeling like your a target for reticule and being able to talk with other that know there IS something out there is an awesome feeling. I see now the trolls and naysayers have started within this site, but that only shows me that the S.C. crew is getting closer to exposing more of the truth. Keep up the good work Guys!
"
546,Sasquatch Chronicles,5,"Another great show guys! You all describe the place very well and paint a great picture of the area. I'm in AB and didn't know much of what that whole area was like. Very interesting insight on the situation with the poor lady, I'm thinking the same thing. There are area's(known for centuries) that people shouldn't be in, especially alone. It would be totally awesome to go out on that neat expedition thing with you guys but I'm scared lol I like this whole subject from a distance. Be safe out there!
"
547,Mad Money w/ Jim Cramer,5,"I usually tend to be be too busy around 6 when this show is airing, and I always like to play this ""podcast"" as I'm going to bed or when I'm driving to work. Thank you Stitcher for always having this up in a timely fashion. I usually listen every night around midnight or later and this this is always loaded up. Thank-you. Cramer is the best, such a fun and intelligent personality. He might have some of the best catch phrases of all time.. ""HEY! I'M CRAMMMMERR! Welcome to Mad Money... welcome to Cramerica!""
""BUY! BUY! BUY!""
"
548,Mad Money w/ Jim Cramer,3,"Where are the updates since 8/5/16? Is this podcast no longer available? If so, quite disappointing. I love these.
"
549,Mad Money w/ Jim Cramer,5,"What happened to Mad Money? Hasn't been available since 2/918. I see it slipped to 18th place. Is Mad Money going to be available this week?
"
550,Mad Money w/ Jim Cramer,5,"Cramer rocks! But what happened to the last week of episodes? The only thing that appears is 6 days old.
"
551,Mad Money w/ Jim Cramer,3,"I love Cramer. He helps the small investor with their portfolios, gives good advice, not afraid to comment on what he knows - and he knows A LOT!! This guy is the real deal. If you follow his advice you can't go wrong. He is worth listening to EVERY DAY!! I Love Cramer's show...
"
552,Mad Money w/ Jim Cramer,5,"Every time I listen to Jim I come away with great information I know I need for myself, and also pass it along to friends that don't listen - but I sure wish they did! I sometimes watch the show, AND listen to the podcast of it on my way to work - If I've missed the show, I listen to the pod cast . . . I NEED CRAMER
"
553,Mad Money w/ Jim Cramer,5,"Jim Cramer has been on CNBC for many years, and this is the audio of his TV show. I love Jim's delivery as much as his content, although some of the sound effects are a little loud when listening with my headphones. I am a devoted fan, and listen to almost every show. Check it out ... ""MAD MONEY"".
"
554,Mad Money w/ Jim Cramer,5,"This show is not just a show. It is a lecture for who is in the beginning in the investing field. Everyone must listen the show. It is very informative show for families, seniors, and teens who are interested in learning about stocks and investing.
"
555,FiveThirtyEight Politics,5,"'A year of Mueller' starts off with the bogus Spygate drama put forward by Trump. The panel refers to the informant as someone ON the campaign, then corrects that to associated with the campaign-both untrue. Then they fail to mention that the informant was only interested in and had brief contact with two men known to have ties to Russia, men who were already under investigation before the campaign ever started.
There was no embedding, no infiltrating, no inappropriate action by the FBI. This is sloppy reporting, I am very unimpressed by this show. In todays fast paced news atmosphere, you have to make an effort to keep up in order to be taken seriously.
"
556,FiveThirtyEight Politics,2,"Funny, intelligent, grounded in data with a consistent air of mutual respect around the table. Instead of the competitive partisanship and make-everyone-else-wrong approaches of most political commentators, the conversation here is about testing arguments, trotting out supporting data or information, and looking for common ground and synthesis. That they are willing to be persuaded by one another is remarkable. The playful banter reveals the mutual affection of these folks. And in an era when men still tend to marginalize women’s voices, this is a much appreciated breath of fresh air, and Clare Malone’s voice.
"
557,FiveThirtyEight Politics,2,"The 538 crew do an excellent job analyzing US and worldwide elections and politics from a strategic, unbiased, data-driven standpoint. Since the 2016 election I have gotten extremely sick of how biased media sources have become. 538 is one of the few outlets that doesn't look at news from a predisposed viewpoint but instead is grounded in facts.
"
558,FiveThirtyEight Politics,5,"Silver is best when he is explaining data approach and breaking down election issues into testable units (and he's very good at both of those things). He's not so good when he tries to be the contrarian (but he has gotten better st restraining that impulse). Cohen has good grasp of data and issues. Malone has the most common sense (whether moored in data or not) and grounds the discussion with knowledge of issues and persons. The occasional contributions of Bacon, Rakish and others are well researched and thoughtful.
"
559,FiveThirtyEight Politics,5,"I’ve been listening to this podcast for a few months now and am always looking forward to new episodes. They offer their mostly unbiased views on the week’s political happenings and back their comments up with historical context and polling data. There are very few times they drag you deep into the weeds on anything. The banter throughout the show helps to keep the mood light, which helps when talking about dense subjects. This show helps give a broader view on the political environment.
"
560,FiveThirtyEight Politics,4,"If you want to know when to trust polls and how to read them, this is where to go. Also covers other fact-based analyses (vs. just bloviating).
"
561,FiveThirtyEight Politics,5,"538 and Nate revolutionised polling analysis leading up to 2008. This podcast combines savvy political nous with pleasingly nerdy stats and modelling, Bayesian bets, a bit of inexplicable love/hate banter between Jody and Harry, the sanity of Claire and the grounded, grownup caveats of Nate. Keep it up you guys. Are there plans to continue this after November?
"
562,FiveThirtyEight Politics,5,"I've been listening since before the election. I think they are pretty unbiased in their reporting. They have opinions about things but I think they are excellent about keeping things factual. No mindless cheerleading here.
"
563,Lovett or Leave It,5,"I initially liked this show, but I've grown weary of it for 3 reasons-- 1) Lovett relies on panels of d-list comedians armed with nothing but their millennial ""feelings"" and ""opinions;"" why not sprinkle in a few people who actually know what they're talking about? (for this reason, I much prefer Pod Save the World to any of the other CM offerings); 2) Lovett spends so much time trying to be ""sassy"" he rarely adds any insight or value to the conversation; 3) All mentions of Ronan Farrow. This show, much like the disastrous ""Keep It"" are Crooked Media failures that should be jettisoned as soon as possible.
"
564,Lovett or Leave It,1,"In the age of ""both-sideism,"" this show makes me feel like a human being where we're allowed to be straight shooters. Obviously, respected on both sides.
"
565,Lovett or Leave It,1,"Love the ""loose"" nature of this podcast and John Lovett's amazing chemistry with the audience. If you are worn down by politics, I feel like this one keeps it as light and fun as it can be.
"
566,Lovett or Leave It,5,"I wanted to really like this... but... each episode can be a hit or miss. After months and months of repetitive, sometimes quite unfunny, throw anything-at-the-wall bits and a haphazard, loosey-goosey structure, it got old really fast. Needs more structure and substance. I need to know what I am going to get before I tune in. Pod Save America and Crooked Conversations are the gold winners for me.
"
567,Lovett or Leave It,5,"Enjoying this show immensely. Original. Look forward to each episode.
"
568,Lovett or Leave It,2,"Always interesting and funny. Great guests with very interesting views. Love the games, and the commercials.
"
569,Lovett or Leave It,5,"This is seriously my favorite podcast. Always informative and funny. Quick-witted Jon Lovett is a dream.
"
570,Lovett or Leave It,5,"Makes you laugh even when you want to cry and these days, I aways want to cry.
"
571,Crime in Sports,5,"I started out on STM after a friend told me. Then switched to Crime in Sports! Holy Moly!! Way better, in my opinion. Love them both, but the athletes just bring so much humor to the table on their own. I love sports, and many episodes have been about people I followed when I was younger or had interactions with some of my favorites and it's been an eye opening ""he did WHAT?"" Moment every episode! I keep trying to get my husband to listen as he is much older than me and HUGE into sports. Some of his favorite athletes are here. But he's a boring/crochity old man apparently! Love listening to them try explaining Cricket. And Ric Flair's naked airplane robe woo antics! Just can't get enough!
"
572,Crime in Sports,5,"My daughter and I started listening to Small Town Murder when we took a road trip from Wisconsin to Portland to check out a Law School. I have since listened to all of them and can hardly wait for the week to pass to listen to the new one. So, I started listening to Crime in Sports and I agree that I think I may like it better. Love them both but these are just so crazy and funny. James and Jimmie are amazing!! Keep up the good work!
"
573,Crime in Sports,5,"My only criticism is that I can barely listen to this at work because laughing uproariously in an audit room is frowned upon.
"
574,Crime in Sports,5,"James and Jimmie are one of the best comic duos out there. I laugh until I cry listening to this and Small Town Murder at work and on my commute. I'm sure my co-workers think I have lost my mind! It is especially funny when Jimmie loses it and can't stop laughing! You guys are the BEST! Thanks for all the time you devote to these two podcasts.
"
575,Crime in Sports,5,"These stories talk about athletes from all works of life who manage to completely destroy their gifts talents and potential by behaving like maniacs. The stories cover sports from basketball to cricket, and everything in between. Not only have I learned details about sports I knew nothing about but the characters, famous, infamous, and never heard of, are all brought to life in vivid detail.
"
576,Crime in Sports,5,"I ran out of other murder podcasts and stumbled upon this gem the other day. If you like this genre and want to laugh hysterically (literally spit your food out if you're eating hysterically) this is an absolute must. It reminds me of Martini's and Murder, but less ""Snapped/Oxygen"" and more ""C'Mon Man"". I've already recommended this to several friends!
"
577,Crime in Sports,5,"Following Instructions. This show gets me through my commute. Great research presented with awesome comic relief.
"
578,Crime in Sports,5,"I'm from Wisconsin but I still love you guys! Keep up the great work!
"
579,American History Tellers,5,"I started listening to this podcast few weeks ago. Now I find myself addicted to it. I feel a lot more connected to this land after I started this podcast. It makes me dream about native American while I'm driving home in North Georgia, passing chattahoochee River every day, looking at Sawnee mountain in my horizon. Makes me wonder about prohibition and it's hard to believe that this county has gone through all these stories. As a non American I deeply appreciate what people has done in the past. All the challenges they've gone through to make this country what it is now. And I appreciate your hard work making this podcast.
"
580,American History Tellers,1,"I really like this show. It's very well done. The drama effects are enough to keep you engaged and keep your interest, but they don't distract from the narrative. Many history podcasters tend to drone on like a boring highschool teacher; Lindsay Graham (not the senator :p) is very engaging, like a great story teller. I would say this podcast is more akin to Dan Carlin's Hardcore History... Shorter and with sound effects. :) I recommend to anyone who wants an not-boring American history podcast.
"
581,American History Tellers,5,"I have been an avid listener of this podcast but was dismayed at the selective facts that were included in the Reagan Revolution episode. Completely skewed and lacking any balance. You really showed your hand when you ended with a glowing ode to Bill Clinton. I now question everything you present. Too bad. You had a good thing going but I lived through the Reagan Revolution and know exactly what happened. One can present selective facts to portray any historical figure as positive, negative or somewhere in the middle. You chose to let your bias be on full display.
"
582,American History Tellers,5,"I'm a podcast junkie and this is one of my favorites. This is one of the most entertaining and probably the most well produced history podcast on the market. The use of music and sound really enhances the great storytelling. I've enjoyed all of the series; I've learned something from all of them, even topics I'm very familiar with like the American Revolution. The series on the National Parks was fantastic as well and has provided the inspiration for our next family vacation! Keep up the great work.
"
583,American History Tellers,1,"This podcast is honestly just a perfect mix of historical fact and proactive story telling that keeps you intrigued and eager to hear more, and you're learning at the same time! What's not to like?
"
584,American History Tellers,5,"In the early days, people were ""glued"" to the radio. Then they were ""glued"" to the TV. Now, I officially use the first reference I know of: I'm ""glued"" to this podcast. Why? This is not just a comprehensive ""survey"" of American history. This agenda-less podcast captures your attention and fascination as it delves into the sentiments, the feelings of the times by placing you in the perspective of US citizens and leaders of the day. Most importantly, in my opinion, it is fair in it's treatment toward our history, and quite fair in the various viewpoints presented. It's just the right mixture of summary, fact, feeling, and entertainment-- a mind-meld with US history. I enjoyed the Revolution series, but given the pre-revolution colonial history, how can the Enlightment be given credit for Americans' ideals without regard for the strong reformation roots of our country? What influence had the populations that moved originally to the US for religious liberty? That's the only NPR-ish-fear-of-speaking-about-religion moment I've witnessed in this podcast, but that's mostly a my qualm with the author of the episode.
"
585,American History Tellers,5,"A great way to learn history. It's teaching while being entertained. I look forward to the next episode!!!!
"
586,American History Tellers,5,"I've listened to about a dozen American History Tellers podcasts; as a fan of American History, I find some episodes to be great refreshers, while others present information I've never heard before (the episode on Moe Berg was jaw-dropping). The new series on New Amsterdam is fantastic as well -- I'm ashamed to admit I knew almost nothing about the Dutch colony until now! I can see how trying to delve into recent history would be problematic -- perhaps prudent to stick to history up to (and including) the Vietnam War? There's so much fascinating history to cover prior to 1975! Also, for a story idea, I'd love to hear your theatrical take on the U.S. Navy's capture of U-505, which I just had the chance to explore in Chicago this past week. You could do perspectives from the salvage crew and the captured German submariners...SO much amazing and relatively unknown history to cover there!
"
587,Morbid: A True Crime Podcast,5,"I'm a relatively new listener but I have listened to more episodes than I'll admit. I almost feel like I am hanging out with these ladies when I listen, because they are so relatable. They -DO- ""banter"" as they call it.... but I really don't mind it because once they get into the story they provide details and feedback in a way that is both entertaining and interesting. Keep up the good work !!! :)
"
588,Morbid: A True Crime Podcast,3,"I love everything true-crime and I really appreciate the hosts' presentation of the story. It's very conversational and informative. I literally recommend this podcast to anyone asking for a new podcast to listen to. I listened to them on a solo 6 hour roadtrip and it made the trip fly by.
"
589,Morbid: A True Crime Podcast,5,"I just found this show and it has become by far my fave. I listen so much my toddler has started singing mini morbid mini mini morbid! I am so proud :) :) Ash and Elaina make me laugh out loud all the time, and I am pretty sure in real life I would stalk them and make them my best friends. They swear, make punny jokes, and I barely ever notice when they have steered off into a completely unrelated ""one time at band camp story"" because I am having way too much fun. Maybe not for everyone but that's why I love em! Normal is boring, live long, and be a weirdo!
"
590,Morbid: A True Crime Podcast,5,"I also have a fascination with True Crime, Serial Killers, and anything spooky or fascinating. I listen to a lot of shows, but I usually start falling asleep halfway through my 1 1/2 hour drive home. This show keeps me entertained and wide awake!! I LOVE IT!!! The ""banter"" is funny, and random which is awesome!!
"
591,Morbid: A True Crime Podcast,5,"These ladies are brash, smart and do their work! that chit chat is witty and relevant to the topic. I listened to 40 episodes in a week and look forward to the new ones! keep it up, PLEASE DONT CHANGE.
"
592,Morbid: A True Crime Podcast,5,"I wish these true crime podcasters would stop trying to be comedians when they're not all that funny. I dislike having to fast forward 5, 10 or 25 minutes to get to the story too, we don't need a monologue for a true crime podcast, just tell a serious story and leave out the jokes and the teenage girl talk.
"
593,Morbid: A True Crime Podcast,5,"i really tried to get into this podcast as it has some interesting names but i cannot stand the hosts. i was hoping for a story based show but this is just two people talking over each other. everytime theres an interesting point in the story,the other host interrupts with the most random comment. i tried but i cant
"
594,Morbid: A True Crime Podcast,3,"Ash and Alania are amazing hosts. They always tell interesting cases and never fail to present their best. Although they might not be for everybody that are definitely in my top 3. My fiance randomly listens in here and there due to being so invested in the stories they are telling and giving life to again. They range from disappearances to murders to personal listeners tales.
"
595,Marketplace,5,"The host is absolutely entertaining and the mix of news is broad; stretching from the immediate and important to the less timely and just plain entertaining. It is news I can use to both educate myself, solve my curiosity and provide me with insight into financial decisions I can make about my own investing strategies. And the show provides an all important economic interpretation of current events that you don't otherwise pick up on from other news sources. I find myself glued to the speaker throughout each show. In a hurry? just zoom ahead 30 seconds to the next, perhaps more entertaining or relevant topic.
"
596,Marketplace,5,"Within their scope, they are very careful and fair, I appreciate their approach to the news even when it's bad news.
I wish wish wish they would avoid talking about 'what moved the market' though. There are too many variables, too many big players making choices for internal reasons. Maybe a hedge fund manager just had a bad hamburger and another one found out her kid is getting all As. Stock markets are so irrational in specifics, even when non-exuberant, that attributing change to a specific cause is annoying and fundamentally misleading.
Still, a show worth listening to.
"
597,Marketplace,5,"as an american living outside the country i enjoy listening to marketplace to get a daily distillation of what's really happening with the economy. marketplace's first hand accounts of the job market and individual stories are great, they keep the bigger corporate story grounded in what's happening with real people.
"
598,Marketplace,4,"I enjoy listening to Marketplace every night. I turn it on as I m going to bed and listen to a review of what is happening in the business world and with the stock market. The weekend show is good too.
"
599,Marketplace,5,"Great Show. Really entertaining. It's one of my favorites.
"
600,Marketplace,5,"My day isn't complete without getting my MarketPlace fix. However, rarely does my drive home coincide with the broadcast by our local stations. I started using Stitcher when MarketPlace said I could podcast the show us that service. Ever since then, I enjoy about 5-10 different NPR shows using Stitcher, some live and some podcast. I know there are a lot of choices for podcasting, but Stitcher and MarketPlace got me started and I want to be loyal!
"
601,Marketplace,5,"I try to never miss an episode--it gives you the backstory and the illuminates the day's business and economic headlines, without an agenda & in an entertaining way. It has given me the ability to make sense out of the economy & to be interested in the economic news of the day, something very useful in understanding better decisions I need to make with regard to my own finances and investments. Bravo Marketplace!
"
602,Marketplace,5,"I look forward to hearing Marketplace on my drive home and if I would miss its usual local time I will wait until its available on podcast so I can listen to it that way. I love to hear all the varied economic news they cover as well as the human interest stories. If I had any any qualm it would be that I want more depth, but given 20 some minutes for the episode I suppose that's more for the weekend versions. 
"
603,Something to Wrestle with Bruce Prichard,5,"It's kind of amazing. To be honest, the ads are more entertaining than anything you'll hear in any other podcast.
"
604,Something to Wrestle with Bruce Prichard,5,"I thought it would change after Buce went back to the WWE , But not at all seems very honest , I like to hear stories of wrestling from the past, don't care for what I see today, this podcast is worth listening too, enjoy
this show is much better than grilling JR, this one should be great but all JR wants to do is whine about his age and bells Patsy and losing his wife, thats Life, its gets old, now he should have some good stories but would rather whine about his life darn shame
"
605,Something to Wrestle with Bruce Prichard,5,"As always Bruce towing the company line, we all knew if he did long enough old Vincent Kennedy McMahon would take him back. But along the way we have the incomparable Conrad Thompson, asking questions, as only he can ask, and the responses filled with impressions and insight will make u laugh, cry, and probably sing. Two thumbs up each hosts hind end!
"
606,Making Sense with Sam Harris,5,"Sam is a deep thinking, logical, tireless advocate for reason and sanity in the world. The cool headed, methodical, evidence based approach he uses to analyze and discuss some very complex and contentious issues is both inspiring and refreshing. This podcast will make you think, expand your vocabulary and leave you wanting more. I wish we had more public figures like Sam, especially in politics.
"
607,Making Sense with Sam Harris,1,"I can see some criticisms here, and I too am wary of getting swept up in the selected guests of one man, and the opinions that he espouses on his podcast. However, the wealth of good guests that he manages to get, many of which come through the recommendations of other guests, range from good to extraordinary. There are some of the most thought-provoking podcasts on here and they are so worth the time to listen too, even the incredibly linguistically science-laden ones about free will. I can recommend them all. I do chuckle a little when he falls into the same trap as us all: falling for anecdote and confirmation bias, he is human after all, albeit a very intelligent one. I can’t recommend this enough.
"
608,Making Sense with Sam Harris,5,"Sam Harris is one of the sharpest thinkers of our time and does not shy away from difficult topics. His podcast conversations with other intellectuals are nothing less than feasts for the inquiring mind who strives to form an accurate worldview based on reason and naturalism. The Waking Up podcast is a much-needed source of reason in a world of religious and tribal violence and growing division of the - increasingly unreasonable - political extremes in the western world.
"
609,Making Sense with Sam Harris,5,"This podcast never disappoints, ever. The content is always meaningful, reasoned, insightful and, very often, utterly captivating. The most recent podcast entitled 'Through The Eyes of a Cult' is both hilarious and terrifying. A range of topics are discussed across these podcasts, but they often have a personal element to them which, in my opinion, make them even more engaging. Highly recommended.
"
610,Making Sense with Sam Harris,5,"Sam Harris is one of the most important (and controversial) intellectuals of the early 21st century. His calm, almost spok-like voice is calming to hear while you listen to him discuss some of the most controversial issues of the time.
"
611,Making Sense with Sam Harris,5,"I don't think I have disagreed with a point Sam has made yet. Always very succinctly put, always calm and collected when debating. Challenges Preconceptions and almost always wins. Any situation I struggle with morally or ethically, Sam has the answer. I wish I could speak to him directly to pick his brains. Truly a great thinker of our time.
"
612,Making Sense with Sam Harris,5,"What a treat to be able to listen to one of the great deep thinkers of our time!
"
613,Making Sense with Sam Harris,5,"Waking Up is one of the most thought provoking podcasts out there. Sam Harris does a wonderful job of introducing and relaying important topics. I could only wish for more episodes. I definitely enjoyed the ""Ask me anything"" themed episode.
"
614,The MeatEater Podcast,5,"I am a big fan of Steve's, his lifestyle and conservation efforts are something more people should try to emulate. Anyways, Meateater the TV show, its great, and this podcast is a great compliment to it. I like them best when an episode directly correlates with a TV ep, its like an in-depth behind the scenes. I often listen to the same episode multiple times, its fun to hear Steve, Janis, and whomever is else is on, geek out on hunting/fishing etc... While I wish this was a weekly podcast, but I respect that they have other obligations, rather than sitting in a room around some mics.
Don't forget to pick up a Hunt To Eat T-shirt too.
"
